county_fips,industry_code,year,bls_annual_establishments,bls_annual_employment,bls_total_annual_wages
46119,1012,2022,11,0,0
46121,1012,2022,6,31,1383411
46123,1012,2022,19,103,4087337
46125,1012,2022,49,164,7240994
46127,1012,2022,77,481,31746456
46129,1012,2022,22,0,0
46135,1012,2022,90,389,20579362
46137,1012,2022,2,0,0
46999,1012,2022,32,0,0
47001,1012,2022,132,1593,115700589
47003,1012,2022,127,1143,79064335
47005,1012,2022,27,260,15701827
47007,1012,2022,23,158,6421873
47009,1012,2022,344,3008,184142962
47011,1012,2022,169,2082,136232672
47013,1012,2022,61,528,27918707
47015,1012,2022,38,216,11485774
47017,1012,2022,31,281,15322641
47019,1012,2022,74,60,2465530
47021,1012,2022,141,909,58803417
47023,1012,2022,30,20,714010
47025,1012,2022,49,218,12085258
47027,1012,2022,10,66,2146133
47029,1012,2022,35,284,12199760
47031,1012,2022,111,1011,56677618
47033,1012,2022,22,231,11514238
47035,1012,2022,118,885,47513700
47037,1012,2022,1827,26985,2130909855
47039,1012,2022,31,200,10744659
47041,1012,2022,37,154,5927451
47043,1012,2022,164,1188,64530710
47045,1012,2022,82,869,48854909
47047,1012,2022,96,703,44906470
47049,1012,2022,29,121,4515416
47051,1012,2022,82,432,20327253
47053,1012,2022,99,1002,53403686
47055,1012,2022,50,455,22301884
47057,1012,2022,43,310,16327135
47059,1012,2022,126,678,33381252
47061,1012,2022,15,57,2654387
47063,1012,2022,100,1301,69815876
47065,1012,2022,886,10737,796250424
47067,1012,2022,9,52,1599777
47069,1012,2022,25,164,8762005
47071,1012,2022,47,277,11491544
47073,1012,2022,63,505,28052978
47075,1012,2022,20,132,8136399
47077,1012,2022,48,312,17849603
47079,1012,2022,59,420,21180104
47081,1012,2022,52,424,23800447
47083,1012,2022,15,23,838470
47085,1012,2022,45,510,31281482
47087,1012,2022,21,31,1101186
47089,1012,2022,88,69,2547340
47091,1012,2022,32,220,11047954
47093,1012,2022,1183,13629,923496352
47095,1012,2022,3,20,726241
47097,1012,2022,23,185,8992421
47099,1012,2022,58,547,26353651
47101,1012,2022,16,100,3765239
47103,1012,2022,58,626,33727909
47105,1012,2022,130,858,46254320
47107,1012,2022,70,633,36861476
47109,1012,2022,51,255,11109033
47111,1012,2022,29,30,1021556
47113,1012,2022,227,2671,202181717
47115,1012,2022,31,303,25044637
47117,1012,2022,62,455,29094316
47119,1012,2022,250,1846,116957364
47121,1012,2022,13,77,3338595
47123,1012,2022,55,317,14862624
47125,1012,2022,401,2946,184138906
47127,1012,2022,9,58,2887797
47129,1012,2022,19,107,5331138
47131,1012,2022,58,444,23265031
47133,1012,2022,36,272,15546358
47135,1012,2022,14,63,3382626
47137,1012,2022,15,45,1048349
47139,1012,2022,26,162,6825210
47141,1012,2022,187,1947,112668456
47143,1012,2022,41,493,52948859
47145,1012,2022,73,63,2975109
47147,1012,2022,189,1451,92044321
47149,1012,2022,752,6023,399121804
47151,1012,2022,31,414,19162620
47153,1012,2022,16,143,7106033
47155,1012,2022,265,2376,135775785
47157,1012,2022,1376,18906,1427303665
47159,1012,2022,45,307,16762682
47161,1012,2022,39,382,32201051
47163,1012,2022,312,4146,257647995
47165,1012,2022,489,4511,354545969
47167,1012,2022,120,1579,99020537
47169,1012,2022,18,99,4161379
47171,1012,2022,24,27,973381
47173,1012,2022,33,175,8225706
47175,1012,2022,9,22,761229
47177,1012,2022,73,533,27454168
47179,1012,2022,276,1849,93485369
47181,1012,2022,21,102,3515562
47183,1012,2022,46,239,8759156
47185,1012,2022,40,189,6944602
47187,1012,2022,770,8309,704488068
47189,1012,2022,421,3447,260694536
47999,1012,2022,837,3444,272214533
48001,1012,2022,106,556,32241721
48003,1012,2022,50,1398,121096382
48005,1012,2022,183,1561,91421062
48007,1012,2022,87,429,22072411
48009,1012,2022,27,75,3172035
48011,1012,2022,12,61,3659337
48013,1012,2022,86,710,44796737
48015,1012,2022,139,991,66052046
48017,1012,2022,12,21,740328
48019,1012,2022,69,387,21380900
48021,1012,2022,274,1491,98770523
48023,1012,2022,14,27,1097828
48025,1012,2022,32,467,29154298
48027,1012,2022,562,5940,371497777
48029,1012,2022,3252,44811,3111539651
48031,1012,2022,71,553,43185556
48033,1012,2022,6,0,0
48035,1012,2022,38,273,21409734
48037,1012,2022,192,1875,99172697
48039,1012,2022,566,17778,1569377091
48041,1012,2022,498,5185,312150265
48043,1012,2022,34,139,8273196
48045,1012,2022,8,0,0
48047,1012,2022,5,0,0
48049,1012,2022,87,496,23599259
48051,1012,2022,44,475,36563531
48053,1012,2022,281,1759,102040453
48055,1012,2022,105,781,45317858
48057,1012,2022,71,2976,205583785
48059,1012,2022,47,375,27282896
48061,1012,2022,396,3678,169022737
48063,1012,2022,32,233,15461786
48065,1012,2022,18,454,35298370
48067,1012,2022,39,246,12575771
48069,1012,2022,8,24,998389
48071,1012,2022,72,2686,196906890
48073,1012,2022,78,547,30758832
48075,1012,2022,13,56,2788288
48077,1012,2022,14,32,1615525
48079,1012,2022,5,0,0
48081,1012,2022,15,58,3706336
48083,1012,2022,23,155,8450242
48085,1012,2022,1934,21872,1874936564
48087,1012,2022,6,0,0
48089,1012,2022,54,526,34525895
48091,1012,2022,632,6897,446778158
48093,1012,2022,43,148,8251754
48095,1012,2022,5,0,0
48097,1012,2022,112,878,49054850
48099,1012,2022,110,789,47556966
48101,1012,2022,13,50,4142546
48103,1012,2022,8,42,3387044
48105,1012,2022,12,35,1675477
48107,1012,2022,11,0,0
48109,1012,2022,8,0,0
48111,1012,2022,40,277,16878578
48113,1012,2022,5409,95771,8010518038
48115,1012,2022,23,105,5425079
48117,1012,2022,42,293,16279201
48119,1012,2022,12,0,0
48121,1012,2022,1539,17335,1291655928
48123,1012,2022,48,429,25536125
48125,1012,2022,5,0,0
48127,1012,2022,18,249,18795908
48129,1012,2022,10,29,1130101
48131,1012,2022,17,0,0
48133,1012,2022,52,294,17314188
48135,1012,2022,351,6197,502760798
48137,1012,2022,6,0,0
48139,1012,2022,501,4727,316995947
48141,1012,2022,1432,16899,890557270
48143,1012,2022,139,872,45241512
48145,1012,2022,25,134,6245591
48147,1012,2022,74,662,37871560
48149,1012,2022,89,476,30333028
48151,1012,2022,4,0,0
48153,1012,2022,12,26,912719
48155,1012,2022,5,0,0
48157,1012,2022,1076,11694,1129725478
48159,1012,2022,28,141,6398448
48161,1012,2022,36,106,4817155
48163,1012,2022,30,238,19289404
48165,1012,2022,92,698,44556288
48167,1012,2022,569,7863,611448789
48169,1012,2022,17,135,7241140
48171,1012,2022,164,1112,63132068
48173,1012,2022,6,0,0
48175,1012,2022,18,186,12407893
48177,1012,2022,35,218,12881352
48179,1012,2022,42,294,17028603
48181,1012,2022,321,3301,205323829
48183,1012,2022,302,6697,384165541
48185,1012,2022,83,642,41629251
48187,1012,2022,318,3225,195931476
48189,1012,2022,58,394,23456097
48191,1012,2022,7,0,0
48193,1012,2022,31,150,8395563
48195,1012,2022,22,390,27714816
48197,1012,2022,8,0,0
48199,1012,2022,125,1476,114709303
48201,1012,2022,8540,164211,13696518297
48203,1012,2022,143,1272,86170751
48205,1012,2022,14,231,13638952
48207,1012,2022,12,31,1540604
48209,1012,2022,715,7030,471625326
48211,1012,2022,15,49,2385726
48213,1012,2022,185,1432,75013296
48215,1012,2022,808,8265,398262811
48217,1012,2022,77,1111,76999122
48219,1012,2022,42,332,20017677
48221,1012,2022,211,1351,86103729
48223,1012,2022,91,686,36198919
48225,1012,2022,71,355,21131872
48227,1012,2022,67,677,48274007
48229,1012,2022,6,0,0
48231,1012,2022,209,1386,79648713
48233,1012,2022,41,935,67892870
48235,1012,2022,6,0,0
48237,1012,2022,35,265,15925388
48239,1012,2022,49,913,60891600
48241,1012,2022,56,421,22869953
48243,1012,2022,8,0,0
48245,1012,2022,459,14033,1122338461
48247,1012,2022,6,0,0
48249,1012,2022,54,406,19638662
48251,1012,2022,558,4460,285402135
48253,1012,2022,35,222,12265214
48255,1012,2022,30,71,3028798
48257,1012,2022,369,2608,162042465
48259,1012,2022,238,2456,177760523
48263,1012,2022,3,0,0
48265,1012,2022,203,1685,97756466
48267,1012,2022,19,60,2650687
48269,1012,2022,1,0,0
48271,1012,2022,3,0,0
48273,1012,2022,39,290,14078216
48275,1012,2022,9,0,0
48277,1012,2022,144,1217,74743810
48279,1012,2022,21,170,11669465
48281,1012,2022,105,711,31892032
48283,1012,2022,8,0,0
48285,1012,2022,53,314,21785488
48287,1012,2022,60,1130,77120328
48289,1012,2022,48,847,59834259
48291,1012,2022,151,2019,139775477
48293,1012,2022,31,151,6699803
48295,1012,2022,11,0,0
48297,1012,2022,25,31,997999
48299,1012,2022,100,549,31673839
48301,1012,2022,2,0,0
48303,1012,2022,889,7991,467614000
48305,1012,2022,12,0,0
48307,1012,2022,25,78,3243778
48309,1012,2022,578,7895,469508387
48311,1012,2022,2,0,0
48313,1012,2022,24,119,5572470
48315,1012,2022,10,39,2352024
48317,1012,2022,18,345,23814191
48319,1012,2022,18,71,3210387
48321,1012,2022,44,517,38451706
48323,1012,2022,54,241,10183209
48325,1012,2022,115,1139,61300044
48327,1012,2022,5,0,0
48329,1012,2022,494,6620,552525807
48331,1012,2022,55,878,57427784
48333,1012,2022,20,72,2604035
48335,1012,2022,10,0,0
48337,1012,2022,55,301,18361623
48339,1012,2022,1421,14976,1101664757
48341,1012,2022,47,0,0
48343,1012,2022,17,126,8929761
48345,1012,2022,4,0,0
48347,1012,2022,100,890,48490811
48349,1012,2022,102,1187,71749412
48351,1012,2022,11,31,1317381
48353,1012,2022,33,309,23600634
48355,1012,2022,667,11023,813133452
48357,1012,2022,37,215,12825449
48359,1012,2022,6,0,0
48361,1012,2022,142,2191,159039565
48363,1012,2022,69,387,16220750
48365,1012,2022,58,1134,82290036
48367,1012,2022,489,3621,251730418
48369,1012,2022,24,0,0
48371,1012,2022,35,432,25302714
48373,1012,2022,90,693,41977949
48375,1012,2022,370,3753,221343059
48377,1012,2022,10,35,1796068
48379,1012,2022,43,273,14782729
48381,1012,2022,328,2899,183172376
48383,1012,2022,10,0,0
48385,1012,2022,12,24,794984
48387,1012,2022,19,190,14044453
48389,1012,2022,45,732,72730409
48391,1012,2022,22,253,13187066
48393,1012,2022,3,0,0
48395,1012,2022,31,423,27826329
48397,1012,2022,377,2851,210502646
48399,1012,2022,32,181,11912524
48401,1012,2022,73,1032,56486743
48403,1012,2022,20,177,8516358
48405,1012,2022,14,0,0
48407,1012,2022,42,120,5430612
48409,1012,2022,107,5780,401037492
48411,1012,2022,18,44,1576302
48413,1012,2022,6,0,0
48415,1012,2022,43,277,19337611
48417,1012,2022,6,39,2943815
48419,1012,2022,53,429,24109222
48421,1012,2022,7,23,1299272
48423,1012,2022,629,4952,276703555
48425,1012,2022,28,252,21090335
48427,1012,2022,28,168,11368050
48429,1012,2022,38,234,13302191
48431,1012,2022,7,0,0
48433,1012,2022,8,49,2309084
48435,1012,2022,12,88,5688569
48437,1012,2022,12,40,1679160
48439,1012,2022,3998,55405,4366670100
48441,1012,2022,360,3109,176723355
48443,1012,2022,6,7,581022
48445,1012,2022,11,41,1705192
48447,1012,2022,7,80,6563616
48449,1012,2022,53,433,26189672
48451,1012,2022,323,2302,129005811
48453,1012,2022,3350,47705,3967023421
48455,1012,2022,15,78,4134390
48457,1012,2022,23,104,6631773
48459,1012,2022,72,820,50753952
48461,1012,2022,14,0,0
48463,1012,2022,53,310,14190673
48465,1012,2022,68,369,16168518
48467,1012,2022,156,1119,60511858
48469,1012,2022,199,2033,127931394
48471,1012,2022,113,854,45841163
48473,1012,2022,140,1525,105356416
48475,1012,2022,34,694,60568776
48477,1012,2022,116,777,43835874
48479,1012,2022,309,2097,100877945
48481,1012,2022,100,581,30348409
48483,1012,2022,11,41,2417197
48485,1012,2022,272,1990,102945682
48487,1012,2022,29,149,7583108
48489,1012,2022,14,184,14220504
48491,1012,2022,1597,18252,1331165196
48493,1012,2022,150,891,48301081
48495,1012,2022,25,0,0
48497,1012,2022,228,2131,137728359
48499,1012,2022,110,792,53291260
48501,1012,2022,24,291,23523284
48503,1012,2022,61,270,20716812
48505,1012,2022,9,118,6273906
48507,1012,2022,11,0,0
48999,1012,2022,2689,15769,1302033803
49001,1012,2022,34,185,7995016
49003,1012,2022,259,2308,151748779
49005,1012,2022,633,3497,169127789
49007,1012,2022,51,327,16602697
49009,1012,2022,5,4,190664
49011,1012,2022,1218,11614,706496225
49013,1012,2022,95,483,24469660
49015,1012,2022,23,512,29796397
49017,1012,2022,22,93,4603394
49019,1012,2022,83,341,15939548
49021,1012,2022,361,2298,109654172
49023,1012,2022,66,368,18952894
49025,1012,2022,52,211,8956042
49027,1012,2022,44,196,9450990
49029,1012,2022,103,667,34846204
49031,1012,2022,4,4,174794
49033,1012,2022,18,97,4398842
49035,1012,2022,5308,52258,3679572305
49037,1012,2022,42,254,10121838
49039,1012,2022,105,594,25055965
49041,1012,2022,86,471,18467614
49043,1012,2022,413,2461,153205136
49045,1012,2022,213,1325,68924592
49047,1012,2022,148,1141,66134954
49049,1012,2022,2722,29726,1851632987
49051,1012,2022,295,2201,163361330
49053,1012,2022,1448,9922,481889598
49055,1012,2022,25,191,10033809
49057,1012,2022,1092,8505,528688461
50001,1012,2022,208,942,52371121
50003,1012,2022,170,629,32292906
50005,1012,2022,135,646,34242476
50007,1012,2022,638,5308,368556523
50009,1012,2022,18,0,0
50011,1012,2022,174,591,32670478
50013,1012,2022,34,120,5817284
50015,1012,2022,168,807,47167834
50017,1012,2022,133,585,36909416
50019,1012,2022,140,654,35576869
50021,1012,2022,294,1475,79975394
50023,1012,2022,266,1371,78325455
50025,1012,2022,237,1105,63379769
50027,1012,2022,302,1253,72998181
50999,1012,2022,44,0,0
51001,1012,2022,102,407,19412632
51003,1012,2022,324,2375,147177030
51005,1012,2022,34,100,5524554
51007,1012,2022,78,398,20034601
51009,1012,2022,98,486,27402433
51011,1012,2022,49,391,19916404
51013,1012,2022,240,2217,237017937
51015,1012,2022,288,1977,111627168
51017,1012,2022,28,153,10609081
51019,1012,2022,292,1349,68544099
51021,1012,2022,11,17,919958
51023,1012,2022,120,728,45206839
51025,1012,2022,38,163,7595712
51027,1012,2022,36,164,9134061
51029,1012,2022,47,183,8141959
51031,1012,2022,211,2040,112557993
51033,1012,2022,79,261,15449057
51035,1012,2022,52,291,13462790
51036,1012,2022,36,504,31975617
51037,1012,2022,28,92,3594140
51041,1012,2022,1070,10842,781210535
51043,1012,2022,78,368,22251589
51045,1012,2022,13,13,559498
51047,1012,2022,168,1202,73511669
51049,1012,2022,45,134,5612060
51051,1012,2022,22,245,14014016
51053,1012,2022,72,493,28343686
51057,1012,2022,38,116,4930290
51059,1012,2022,2518,25793,2235905222
51061,1012,2022,368,2635,169653081
51063,1012,2022,78,279,11784360
51065,1012,2022,101,1023,76691735
51067,1012,2022,244,1458,70114697
51069,1012,2022,275,2391,139598240
51071,1012,2022,45,51,2445071
51073,1012,2022,164,568,29579593
51075,1012,2022,126,1121,80173942
51077,1012,2022,23,37,1324537
51079,1012,2022,75,302,13790058
51081,1012,2022,26,74,4353941
51083,1012,2022,80,840,47943019
51085,1012,2022,626,6139,410877734
51087,1012,2022,748,10006,726633405
51089,1012,2022,92,515,25287074
51091,1012,2022,19,55,1910959
51093,1012,2022,105,501,25672476
51095,1012,2022,206,1565,94372730
51097,1012,2022,22,130,6375236
51099,1012,2022,77,339,17841538
51101,1012,2022,72,232,12026410
51103,1012,2022,62,320,15950309
51105,1012,2022,25,218,12383147
51107,1012,2022,961,17676,1494536959
51109,1012,2022,123,876,51113051
51111,1012,2022,24,129,7379438
51113,1012,2022,58,274,13611998
51115,1012,2022,39,142,6395319
51117,1012,2022,85,467,22389289
51119,1012,2022,63,314,16696732
51121,1012,2022,209,1260,71397898
51125,1012,2022,73,207,8993021
51127,1012,2022,90,722,50393109
51131,1012,2022,30,145,6558895
51133,1012,2022,68,221,11247751
51135,1012,2022,35,136,7349393
51137,1012,2022,124,535,26389469
51139,1012,2022,64,257,10845936
51141,1012,2022,33,158,6793054
51143,1012,2022,142,1206,57598696
51145,1012,2022,208,1661,97438400
51147,1012,2022,45,504,31235124
51149,1012,2022,66,762,36467304
51153,1012,2022,1427,15023,1082696110
51155,1012,2022,55,374,19747322
51157,1012,2022,38,149,7320686
51159,1012,2022,30,189,11530245
51161,1012,2022,229,1838,109100329
51163,1012,2022,77,449,24123059
51165,1012,2022,316,2890,161737115
51167,1012,2022,49,538,27585906
51169,1012,2022,18,88,3023055
51171,1012,2022,146,761,42636385
51173,1012,2022,39,372,21757900
51175,1012,2022,31,105,5848782
51177,1012,2022,378,2300,138762837
51179,1012,2022,361,2897,166208936
51181,1012,2022,16,144,7769626
51183,1012,2022,22,175,13753618
51185,1012,2022,66,625,30910033
51187,1012,2022,137,806,41933717
51191,1012,2022,135,730,36114878
51193,1012,2022,58,189,8874266
51195,1012,2022,49,334,15817954
51197,1012,2022,65,482,24979315
51199,1012,2022,220,1678,97195269
51510,1012,2022,221,2287,201016553
51520,1012,2022,24,231,16015631
51530,1012,2022,6,15,581317
51540,1012,2022,107,1559,104008157
51550,1012,2022,752,9500,622569791
51570,1012,2022,39,467,32608473
51580,1012,2022,21,401,22533119
51590,1012,2022,62,50,2219943
51595,1012,2022,6,9,401006
51600,1012,2022,80,595,42410045
51610,1012,2022,44,449,47401530
51620,1012,2022,7,130,6518797
51630,1012,2022,89,659,47661862
51640,1012,2022,10,8,308978
51650,1012,2022,240,2076,130021126
51660,1012,2022,112,1189,71654740
51670,1012,2022,37,25,1476335
51678,1012,2022,11,24,1039356
51680,1012,2022,133,1668,109352135
51683,1012,2022,239,102,6433818
51685,1012,2022,97,1181,76477533
51690,1012,2022,15,26,1356204
51700,1012,2022,304,3805,273679047
51710,1012,2022,384,4906,326377759
51720,1012,2022,7,78,2904808
51730,1012,2022,41,543,35802716
51735,1012,2022,42,160,8925392
51740,1012,2022,159,2000,139078462
51750,1012,2022,18,14,551381
51760,1012,2022,473,6920,500712410
51770,1012,2022,221,3947,254784488
51775,1012,2022,75,343,22346476
51790,1012,2022,49,219,15916238
51800,1012,2022,171,1857,122852406
51810,1012,2022,1308,10354,669767134
51820,1012,2022,42,24,1040688
51830,1012,2022,23,204,11489392
51840,1012,2022,64,19,1053914
51999,1012,2022,2078,8826,708189982
53001,1012,2022,43,120,6263067
53003,1012,2022,80,462,28081211
53005,1012,2022,806,7512,566527441
53007,1012,2022,454,2282,137621771
53009,1012,2022,355,1298,66841391
53011,1012,2022,2134,16953,1213812833
53013,1012,2022,22,107,9254092
53015,1012,2022,404,3357,258325731
53017,1012,2022,221,928,52070465
53019,1012,2022,35,83,3606634
53021,1012,2022,430,2779,157766339
53023,1012,2022,1,0,0
53025,1012,2022,313,2065,134926134
53027,1012,2022,250,1382,86570491
53029,1012,2022,361,1313,70757512
53031,1012,2022,170,695,36174421
53033,1012,2022,7206,76609,6848880301
53035,1012,2022,915,4669,300788014
53037,1012,2022,229,1409,98452770
53039,1012,2022,114,282,14236212
53041,1012,2022,317,1449,80481080
53043,1012,2022,61,303,17414588
53045,1012,2022,217,665,28111572
53047,1012,2022,213,586,24276605
53049,1012,2022,78,310,13715415
53051,1012,2022,62,149,6571465
53053,1012,2022,3128,25210,1901279374
53055,1012,2022,242,773,38010520
53057,1012,2022,585,4005,300141770
53059,1012,2022,33,72,4272454
53061,1012,2022,3539,25105,1802091233
53063,1012,2022,2150,14452,911018794
53065,1012,2022,152,595,27722992
53067,1012,2022,1125,6634,483501167
53069,1012,2022,11,0,0
53071,1012,2022,225,1157,65804079
53073,1012,2022,892,7839,626522498
53075,1012,2022,100,536,28324577
53077,1012,2022,809,4087,215167777
53999,1012,2022,381,0,0
54001,1012,2022,30,32,1283356
54003,1012,2022,235,1312,68156558
54005,1012,2022,17,117,5985378
54007,1012,2022,29,225,10148099
54009,1012,2022,40,25,977163
54011,1012,2022,186,1958,110928887
54013,1012,2022,11,162,13343087
54015,1012,2022,17,146,5504094
54017,1012,2022,16,208,14689161
54019,1012,2022,77,335,14582620
54021,1012,2022,9,53,1901734
54023,1012,2022,36,317,19260502
54025,1012,2022,120,746,30643151
54027,1012,2022,49,199,7799954
54029,1012,2022,47,317,16651658
54031,1012,2022,38,168,6743561
54033,1012,2022,169,2679,176291224
54035,1012,2022,61,420,25137834
54037,1012,2022,106,540,30206795
54039,1012,2022,413,3812,259944306
54041,1012,2022,43,601,33844328
54043,1012,2022,22,193,11111024
54045,1012,2022,29,200,10205244
54047,1012,2022,9,41,1546483
54049,1012,2022,126,742,37869669
54051,1012,2022,48,894,61087427
