county_fips,year,bls_labor_force,bls_employed
22103,2020,116097,107919
22105,2020,55843,50250
22107,2020,1335,1216
22109,2020,45442,41743
22111,2020,8942,8267
22113,2020,23466,21633
22115,2020,15710,14518
22117,2020,16529,15105
22119,2020,13878,12721
22121,2020,13425,12412
22123,2020,3634,3249
22125,2020,5146,4850
22127,2020,4661,4310
23001,2020,54016,51281
23003,2020,29067,27574
23005,2020,159948,152096
23007,2020,13661,12886
23009,2020,27591,26104
23011,2020,61060,58248
23013,2020,19470,18488
23015,2020,16309,15504
23017,2020,25646,24072
23019,2020,73858,70142
23021,2020,7125,6764
23023,2020,19152,18309
23025,2020,21910,20557
23027,2020,19888,18938
23029,2020,13285,12510
23031,2020,109992,104512
24001,2020,31355,29022
24003,2020,317713,300122
24005,2020,452562,423067
24009,2020,49757,47287
24011,2020,17714,16770
24013,2020,95119,90511
24015,2020,53529,50515
24017,2020,88257,82636
24019,2020,16559,15520
24021,2020,137667,129952
24023,2020,15611,14623
24025,2020,141475,133699
24027,2020,189181,179877
24029,2020,9841,9221
24031,2020,557256,523592
24033,2020,513138,473084
24035,2020,28125,26668
24037,2020,58561,55860
24039,2020,8722,8018
24041,2020,17993,16953
24043,2020,73027,68259
24045,2020,49840,46253
24047,2020,25258,22517
24510,2020,282305,258446
25001,2020,110383,98557
25003,2020,61441,55388
25005,2020,300281,268029
25007,2020,9089,8151
25009,2020,424418,380823
25011,2020,40030,36877
25013,2020,226395,201794
25015,2020,88543,81884
25017,2020,902368,833448
25019,2020,7169,6326
25021,2020,390646,356557
25023,2020,283815,255751
25025,2020,456876,410348
25027,2020,442803,402081
26001,2020,3860,3459
26003,2020,3135,2784
26005,2020,62300,57581
26007,2020,13276,12209
26009,2020,10160,9131
26011,2020,5969,5271
26013,2020,3162,2774
26015,2020,31554,29140
26017,2020,49601,44867
26019,2020,8700,7855
26021,2020,72798,66186
26023,2020,19765,18113
26025,2020,62078,55834
26027,2020,24472,22228
26029,2020,12564,11285
26031,2020,10350,8818
26033,2020,15980,14479
26035,2020,11756,10344
26037,2020,40394,37663
26039,2020,5616,5002
26041,2020,16899,15363
26043,2020,12177,11280
26045,2020,56380,51916
26047,2020,17237,15387
26049,2020,180398,159533
26051,2020,9875,8875
26053,2020,5841,5370
26055,2020,49239,44977
26057,2020,17877,16399
26059,2020,20184,18298
26061,2020,15959,14744
26063,2020,15489,14125
26065,2020,147085,135611
26067,2020,30273,27784
26069,2020,10153,9048
26071,2020,4952,4530
26073,2020,33124,30253
26075,2020,74719,67782
26077,2020,132389,122381
26079,2020,7902,6993
26081,2020,357620,329277
26083,2020,898,816
26085,2020,3973,3528
26087,2020,40515,35581
26089,2020,10257,9413
26091,2020,45779,41555
26093,2020,100827,92130
26095,2020,2234,2033
26097,2020,4946,4271
26099,2020,442460,390375
26101,2020,10211,9062
26103,2020,31795,29064
26105,2020,13335,12051
26107,2020,18391,16645
26109,2020,10688,9971
26111,2020,39408,36313
26113,2020,6931,6275
26115,2020,74533,67687
26117,2020,27944,25295
26119,2020,3023,2610
26121,2020,77821,68576
26123,2020,23392,21288
26125,2020,653743,594036
26127,2020,12055,10753
26129,2020,8084,7168
26131,2020,2053,1832
26133,2020,11567,10571
26135,2020,2809,2447
26137,2020,11658,10420
26139,2020,160116,148785
26141,2020,4960,4388
26143,2020,7775,6789
26145,2020,84852,76084
26147,2020,74662,65931
26149,2020,29136,26404
26151,2020,19491,17538
26153,2020,3253,2925
26155,2020,32862,29750
26157,2020,23711,21236
26159,2020,34849,31815
26161,2020,194168,181098
26163,2020,802218,693214
26165,2020,14938,13365
27001,2020,7512,6893
27003,2020,200992,188030
27005,2020,19022,17820
27007,2020,24996,23396
27009,2020,22172,20683
27011,2020,2553,2431
27013,2020,40813,38592
27015,2020,14294,13549
27017,2020,17810,16504
27019,2020,59771,56643
27021,2020,14534,13201
27023,2020,6796,6445
27025,2020,30362,28328
27027,2020,36602,35002
27029,2020,4550,4103
27031,2020,3007,2755
27033,2020,6370,6065
27035,2020,32514,30131
27037,2020,245102,229771
27039,2020,12117,11456
27041,2020,21395,20361
27043,2020,7154,6708
27045,2020,11748,11143
27047,2020,16303,15370
27049,2020,26879,25292
27051,2020,3363,3182
27053,2020,715219,667782
27055,2020,10410,9957
27057,2020,10057,9340
27059,2020,21969,20469
27061,2020,22269,20346
27063,2020,5830,5521
27065,2020,9162,8415
27067,2020,24766,23557
27069,2020,2405,2292
27071,2020,5844,5407
27073,2020,3534,3363
27075,2020,5362,4970
27077,2020,2448,2296
27079,2020,16197,15083
27081,2020,3148,3006
27083,2020,14660,14004
27085,2020,19417,18296
27087,2020,2218,1926
27089,2020,5480,5118
27091,2020,10096,9550
27093,2020,13362,12648
27095,2020,12952,11838
27097,2020,18022,16788
27099,2020,20951,19886
27101,2020,4877,4626
27103,2020,20943,19921
27105,2020,11663,11164
27107,2020,3327,3114
27109,2020,91855,86831
27111,2020,31709,29971
27113,2020,8720,8178
27115,2020,14668,13385
27117,2020,4708,4515
27119,2020,16381,15442
27121,2020,6580,6283
27123,2020,290437,270020
27125,2020,2241,2095
27127,2020,7807,7372
27129,2020,8535,8040
27131,2020,37506,35493
27133,2020,5866,5683
27135,2020,7967,7506
27137,2020,101615,94222
27139,2020,85210,80150
27141,2020,53542,50247
27143,2020,8345,7872
27145,2020,91692,86381
27147,2020,20653,19515
27149,2020,5464,5285
27151,2020,4902,4614
27153,2020,13865,13115
27155,2020,1764,1685
27157,2020,12501,11826
27159,2020,6044,5574
27161,2020,9184,8604
27163,2020,145910,137630
27165,2020,6693,6379
27167,2020,3485,3339
27169,2020,28402,26982
27171,2020,77121,72792
27173,2020,5334,5087
28001,2020,10438,9310
28003,2020,15125,14189
28005,2020,4378,4016
28007,2020,6845,6280
28009,2020,2993,2748
28011,2020,11359,10386
28013,2020,5518,5077
28015,2020,3393,3134
28017,2020,6872,6140
28019,2020,3546,3323
28021,2020,3066,2630
28023,2020,5705,5230
28025,2020,7825,6925
28027,2020,8271,7256
28029,2020,10651,9782
28031,2020,8230,7670
28033,2020,91132,85721
28035,2020,32449,29865
28037,2020,2709,2487
28039,2020,8859,8063
28041,2020,4251,3843
28043,2020,9156,8506
28045,2020,18578,17036
28047,2020,86545,78489
28049,2020,102105,92647
28051,2020,5446,4576
28053,2020,2183,1866
28055,2020,327,298
28057,2020,10160,9461
28059,2020,57736,52312
28061,2020,5977,5449
28063,2020,1960,1605
28065,2020,3946,3572
28067,2020,25176,23413
28069,2020,3314,3000
28071,2020,26302,24724
28073,2020,30397,28591
28075,2020,29233,27065
28077,2020,4607,4212
28079,2020,7935,7319
28081,2020,40843,37570
28083,2020,9769,8741
28085,2020,14297,13256
28087,2020,24657,22625
28089,2020,52354,48985
28091,2020,9994,9293
28093,2020,13972,12928
28095,2020,15474,14117
28097,2020,3862,3556
28099,2020,10255,9313
28101,2020,7946,7324
28103,2020,3781,3366
28105,2020,21813,20156
28107,2020,12564,11350
28109,2020,22940,21303
28111,2020,4135,3777
28113,2020,14414,13142
28115,2020,14852,13722
28117,2020,11044,10290
28119,2020,2331,2082
28121,2020,74306,70437
28123,2020,12438,11717
28125,2020,1452,1296
28127,2020,10373,9677
28129,2020,6544,6170
28131,2020,6845,6331
28133,2020,7442,6626
28135,2020,5093,4716
28137,2020,11951,11049
28139,2020,9187,8552
28141,2020,8251,7714
28143,2020,4437,3775
28145,2020,13940,12960
28147,2020,4920,4510
28149,2020,19918,18206
28151,2020,16207,14481
28153,2020,7386,6752
28155,2020,3839,3559
28157,2020,2724,2372
28159,2020,7263,6642
28161,2020,4844,4469
28163,2020,8972,8067
29001,2020,10006,9489
29003,2020,9672,9279
29005,2020,2703,2593
29007,2020,10238,9636
29009,2020,15584,14557
29011,2020,5133,4879
29013,2020,7565,7156
29015,2020,7187,6655
29017,2020,5343,5039
29019,2020,95454,91342
29021,2020,43418,41255
29023,2020,18052,16906
29025,2020,4220,3992
29027,2020,21283,20321
29029,2020,18672,17355
29031,2020,40217,38134
29033,2020,4593,4336
29035,2020,2508,2343
29037,2020,53617,50728
29039,2020,5697,5439
29041,2020,3719,3567
29043,2020,45426,43180
29045,2020,3145,2953
29047,2020,135882,127530
29049,2020,10458,9832
29051,2020,38606,36884
29053,2020,7127,6734
29055,2020,10747,10053
29057,2020,3535,3380
29059,2020,7049,6632
29061,2020,4088,3914
29063,2020,4185,3994
29065,2020,6273,5967
29067,2020,5118,4722
29069,2020,11474,10627
29071,2020,52341,49078
29073,2020,7555,7118
29075,2020,3378,3262
29077,2020,149004,140916
29079,2020,4258,4061
29081,2020,3771,3597
29083,2020,9607,9036
29085,2020,3850,3654
29087,2020,2529,2443
29089,2020,4784,4583
29091,2020,16128,15035
29093,2020,3473,3225
29095,2020,355392,329479
29097,2020,55572,52375
29099,2020,116256,109125
29101,2020,22970,21651
29103,2020,1737,1667
29105,2020,16651,15271
29107,2020,16434,15562
29109,2020,17552,16473
29111,2020,4913,4670
29113,2020,28919,27125
29115,2020,5029,4715
29117,2020,7259,6985
29119,2020,10451,9918
29121,2020,7389,7030
29123,2020,5433,5075
29125,2020,3880,3689
29127,2020,14169,13480
29129,2020,1855,1789
29131,2020,12223,11471
29133,2020,5606,5303
29135,2020,7071,6763
29137,2020,3761,3537
29139,2020,5683,5400
29141,2020,8171,7655
29143,2020,8364,7871
29145,2020,26479,24926
29147,2020,10666,10185
29149,2020,3898,3630
29151,2020,6986,6732
29153,2020,3451,3198
29155,2020,6236,5732
29157,2020,9774,9224
29159,2020,20500,19095
29161,2020,19647,18700
29163,2020,7429,7024
29165,2020,58524,55324
29167,2020,14232,13556
29169,2020,14467,13641
29171,2020,2258,2157
29173,2020,5589,5337
29175,2020,10081,9477
29177,2020,10720,9977
29179,2020,2910,2745
29181,2020,4989,4594
29183,2020,224352,212593
29185,2020,3760,3524
29186,2020,9151,8695
29187,2020,26153,24300
29189,2020,519392,486284
29195,2020,10517,10033
29197,2020,1891,1780
29199,2020,2366,2288
29201,2020,19772,18709
29203,2020,3332,3088
29205,2020,3017,2881
29207,2020,13138,12357
29209,2020,13111,11839
29211,2020,2741,2621
29213,2020,25907,22576
29215,2020,8904,8384
29217,2020,9351,8936
29219,2020,18469,17407
29221,2020,10041,9313
29223,2020,4998,4688
29225,2020,17130,16206
29227,2020,1165,1117
29229,2020,7350,6833
29510,2020,149537,136427
30001,2020,5101,4899
30003,2020,4883,4530
30005,2020,2277,2169
30007,2020,2658,2492
30009,2020,5653,5321
30011,2020,649,631
30013,2020,38022,35799
30015,2020,2479,2384
30017,2020,6244,5945
30019,2020,893,868
30021,2020,4686,4428
30023,2020,5088,4831
30025,2020,1655,1590
30027,2020,5863,5599
30029,2020,49895,46034
30031,2020,71113,67567
30033,2020,748,728
30035,2020,5527,4994
30037,2020,366,349
30039,2020,1605,1476
30041,2020,7632,7257
30043,2020,5846,5551
30045,2020,986,940
30047,2020,13783,12937
30049,2020,36845,35032
30051,2020,974,948
30053,2020,8140,7324
30055,2020,961,934
30057,2020,4698,4464
30059,2020,962,917
30061,2020,1793,1613
30063,2020,64721,60696
30065,2020,2347,2205
30067,2020,9036,8372
30069,2020,272,263
30071,2020,1900,1808
30073,2020,2679,2549
30075,2020,968,938
30077,2020,2936,2800
30079,2020,472,441
30081,2020,20904,19710
30083,2020,5986,5603
30085,2020,4462,4197
30087,2020,3752,3542
30089,2020,5103,4710
30091,2020,1769,1684
30093,2020,17419,16280
30095,2020,5389,5119
30097,2020,1863,1797
30099,2020,2798,2678
30101,2020,2156,2051
30103,2020,342,330
30105,2020,4094,3919
30107,2020,765,711
30109,2020,452,429
30111,2020,83890,79362
31001,2020,17038,16351
31003,2020,3932,3844
31005,2020,234,222
31007,2020,393,381
31009,2020,255,246
31011,2020,2953,2879
31013,2020,5409,5151
31015,2020,1057,1027
31017,2020,1421,1382
31019,2020,27871,26747
31021,2020,3596,3456
31023,2020,4626,4467
31025,2020,13481,12889
31027,2020,4564,4439
31029,2020,2289,2248
31031,2020,3399,3315
31033,2020,4290,4099
31035,2020,3303,3195
31037,2020,5676,5511
31039,2020,4891,4766
31041,2020,6428,6252
31043,2020,10723,10204
31045,2020,4986,4846
31047,2020,13453,12990
31049,2020,966,936
31051,2020,2958,2860
31053,2020,20310,19593
31055,2020,302641,287163
31057,2020,1168,1142
31059,2020,3204,3114
31061,2020,1482,1431
31063,2020,1556,1511
31065,2020,2616,2544
31067,2020,10977,10534
31069,2020,1082,1043
31071,2020,1161,1138
31073,2020,1112,1084
31075,2020,419,411
31077,2020,1240,1203
31079,2020,32250,30379
31081,2020,4780,4601
31083,2020,1753,1703
31085,2020,633,619
31087,2020,1322,1276
31089,2020,5770,5627
31091,2020,409,398
31093,2020,3405,3256
31095,2020,4237,4120
31097,2020,2078,1996
31099,2020,3843,3718
31101,2020,4668,4518
31103,2020,585,572
31105,2020,1987,1916
31107,2020,4690,4547
31109,2020,178492,170896
31111,2020,18542,17807
31113,2020,476,464
31115,2020,409,396
31117,2020,443,432
31119,2020,19825,19058
31121,2020,4084,3922
31123,2020,2640,2545
31125,2020,1976,1912
31127,2020,3626,3496
31129,2020,2478,2410
31131,2020,8453,8150
31133,2020,1503,1462
31135,2020,1860,1826
31137,2020,5012,4862
31139,2020,4178,4041
31141,2020,17949,17282
31143,2020,2947,2857
31145,2020,5887,5695
31147,2020,4240,4101
31149,2020,889,870
31151,2020,7379,7111
31153,2020,97950,93916
31155,2020,11388,10969
31157,2020,18289,17521
31159,2020,8852,8485
31161,2020,2735,2669
31163,2020,1679,1625
31165,2020,767,750
31167,2020,3559,3439
31169,2020,2790,2713
31171,2020,430,413
31173,2020,3128,2965
31175,2020,2141,2080
31177,2020,11271,10856
31179,2020,5714,5552
31181,2020,1663,1601
31183,2020,569,558
31185,2020,7329,7081
32001,2020,11079,10434
32003,2020,1106244,934905
32005,2020,22177,20175
32007,2020,26179,24606
32009,2020,418,396
32011,2020,1022,985
32013,2020,8026,7620
32015,2020,3137,2981
32017,2020,2031,1926
32019,2020,22713,20664
32021,2020,2113,1990
32023,2020,17420,15639
32027,2020,2568,2442
32029,2020,2016,1843
32031,2020,248602,228136
32033,2020,4556,4360
32510,2020,25644,23415
33001,2020,30981,28824
33003,2020,23032,21263
33005,2020,39670,37222
33007,2020,14255,13125
33009,2020,47961,45149
33011,2020,240323,223541
33013,2020,82544,77741
33015,2020,186331,173201
33017,2020,73359,68752
33019,2020,22967,21720
34001,2020,123593,102446
34003,2020,494407,449064
34005,2020,238216,219308
34007,2020,263515,237908
34009,2020,45738,39457
34011,2020,68333,61223
34013,2020,387334,343775
34015,2020,156240,142271
34017,2020,372954,335061
34019,2020,65809,61260
34021,2020,210967,195728
34023,2020,447228,409340
34025,2020,336742,307993
34027,2020,261177,241666
34029,2020,289318,263012
34031,2020,253066,222385
34033,2020,30607,27781
34035,2020,174098,161076
34037,2020,76179,69295
34039,2020,285280,258049
34041,2020,57587,52883
35001,2020,327232,302519
35003,2020,1141,1061
35005,2020,27499,25396
35006,2020,8931,8151
35007,2020,5076,4735
35009,2020,21832,20702
35011,2020,692,661
35013,2020,96511,88977
35015,2020,32925,30794
35017,2020,11727,10738
35019,2020,1487,1392
35021,2020,275,264
35023,2020,1906,1801
35025,2020,28930,25917
35027,2020,8644,7910
35028,2020,9759,9413
35029,2020,10129,8576
35031,2020,23494,21198
35033,2020,2023,1869
35035,2020,25111,23128
35037,2020,3022,2810
35039,2020,16413,15158
35041,2020,7795,7342
35043,2020,66278,61017
35045,2020,49768,45109
35047,2020,10383,9579
35049,2020,70713,65291
35051,2020,4050,3697
35053,2020,6132,5723
35055,2020,14622,13034
35057,2020,5295,4823
35059,2020,1622,1544
35061,2020,30081,27772
36001,2020,159599,148570
36003,2020,19452,17943
36005,2020,613070,514858
36007,2020,83619,76645
36009,2020,33738,30661
36011,2020,36143,33395
36013,2020,54000,49387
36015,2020,36033,32996
36017,2020,22189,20716
36019,2020,36208,33432
36021,2020,30972,29126
36023,2020,22854,21093
36025,2020,19018,17692
36027,2020,145036,134383
36029,2020,446586,405707
36031,2020,16906,15574
36033,2020,19507,17955
36035,2020,22975,21075
36037,2020,29610,27513
36039,2020,20632,18984
36041,2020,2199,2029
36043,2020,28065,25851
36045,2020,44233,40513
36047,2020,1202125,1052319
36049,2020,11644,10775
36051,2020,30352,28277
36053,2020,33052,30557
36055,2020,366956,336893
36057,2020,22517,20618
36059,2020,712663,655369
36061,2020,896451,811056
36063,2020,99542,89502
36065,2020,102757,94725
36067,2020,224981,206935
36069,2020,55882,51990
36071,2020,187228,172265
36073,2020,17412,16007
36075,2020,53129,48538
36077,2020,27159,25275
36079,2020,51374,47668
36081,2020,1142439,1000240
36083,2020,82193,76661
36085,2020,221561,198280
36087,2020,156371,144312
36089,2020,43848,40394
36091,2020,121791,113947
36093,2020,78486,72431
36095,2020,14831,13817
36097,2020,8208,7524
36099,2020,15568,14350
36101,2020,42794,39426
36103,2020,781583,718094
36105,2020,36583,33513
36107,2020,22602,20901
36109,2020,49677,46779
36111,2020,87714,80952
36113,2020,31475,28911
36115,2020,27668,25748
36117,2020,43705,40589
36119,2020,487399,448279
36121,2020,18239,16919
36123,2020,11814,11073
37001,2020,78631,73052
37003,2020,17060,15797
37005,2020,4090,3795
37007,2020,10067,9306
37009,2020,12198,11445
37011,2020,7067,6627
37013,2020,18773,17598
37015,2020,7351,6888
37017,2020,14008,13006
37019,2020,51602,47121
37021,2020,133001,122139
37023,2020,38460,35731
37025,2020,106769,99509
37027,2020,34466,31780
37029,2020,4429,4187
37031,2020,30215,28347
37033,2020,9357,8642
37035,2020,75482,69544
37037,2020,34830,32995
37039,2020,10616,9784
37041,2020,5281,4962
37043,2020,3959,3669
37045,2020,46936,43311
37047,2020,21855,20110
37049,2020,39679,37123
37051,2020,123239,111805
37053,2020,14001,13150
37055,2020,19031,17172
37057,2020,77355,71988
37059,2020,19687,18380
37061,2020,24000,22671
37063,2020,168718,158074
37065,2020,19917,17841
37067,2020,179529,166480
37069,2020,30644,28606
37071,2020,106393,98013
37073,2020,4864,4588
37075,2020,2977,2685
37077,2020,28792,27143
37079,2020,9196,8684
37081,2020,251382,230345
37083,2020,19361,17614
37085,2020,51372,47591
37087,2020,27987,25920
37089,2020,51138,47671
37091,2020,8674,8081
37093,2020,19413,17777
37095,2020,1743,1564
37097,2020,87357,81104
37099,2020,19090,17663
37101,2020,97260,91245
37103,2020,4036,3809
37105,2020,25060,23080
37107,2020,26632,25014
37109,2020,42585,39845
37111,2020,19855,18491
37113,2020,14914,13925
37115,2020,9263,8632
37117,2020,8593,8008
37119,2020,604094,558343
37121,2020,5723,5285
37123,2020,10934,10215
37125,2020,39395,36572
37127,2020,41265,37891
37129,2020,117839,109452
37131,2020,7189,6668
37133,2020,62580,58076
37135,2020,76010,72017
37137,2020,5136,4854
37139,2020,16027,14868
37141,2020,27725,25950
37143,2020,4713,4396
37145,2020,17788,16517
37147,2020,85324,79630
37149,2020,8686,8152
37151,2020,62610,58089
37153,2020,16110,14656
37155,2020,48108,43916
37157,2020,38012,34901
37159,2020,62849,57911
37161,2020,23673,21499
37163,2020,27457,25874
37165,2020,10981,9675
37167,2020,28770,26980
37169,2020,20446,19155
37171,2020,31610,29471
37173,2020,6719,6157
37175,2020,13704,12875
37177,2020,1230,1117
37179,2020,118922,111959
37181,2020,16495,14850
37183,2020,570246,534103
37185,2020,6302,5693
37187,2020,4235,3895
37189,2020,26979,25317
37191,2020,49525,46394
37193,2020,27375,25530
37195,2020,33467,30543
37197,2020,16783,15610
37199,2020,7890,7374
38001,2020,1005,969
38003,2020,5184,4991
38005,2020,2307,2155
38007,2020,437,421
38009,2020,2967,2814
38011,2020,1627,1574
38013,2020,1034,981
38015,2020,51024,48896
38017,2020,105695,101236
38019,2020,1905,1842
38021,2020,2304,2231
38023,2020,1437,1393
38025,2020,3143,3004
38027,2020,1200,1146
38029,2020,1485,1416
38031,2020,1554,1502
38033,2020,860,834
38035,2020,37097,35452
38037,2020,1196,1165
38039,2020,1021,992
38041,2020,1389,1336
38043,2020,1293,1230
38045,2020,2060,2008
38047,2020,860,833
38049,2020,3103,2941
38051,2020,1096,1062
38053,2020,9468,8775
38055,2020,4821,4613
38057,2020,3629,3429
38059,2020,16868,16049
38061,2020,6897,6552
38063,2020,1395,1335
38065,2020,870,827
38067,2020,3387,3202
38069,2020,1706,1636
38071,2020,5724,5478
38073,2020,2885,2771
38075,2020,1227,1169
38077,2020,8613,8292
38079,2020,4756,4137
38081,2020,2800,2684
38083,2020,679,641
38085,2020,1194,1148
38087,2020,392,381
38089,2020,18344,17063
38091,2020,958,931
38093,2020,10520,10169
38095,2020,1152,1121
38097,2020,4460,4305
38099,2020,5157,4933
38101,2020,31966,30118
38103,2020,1907,1828
38105,2020,23122,20955
39001,2020,10861,9853
