county_fips,year,bea_total_income,population
37083,2020,1952926000,48521
37083,2021,2155157000,48377
37083,2022,2142081000,47848
37085,2020,5306254000,133779
37085,2021,5991689000,135669
37085,2022,6135221000,138832
37087,2020,2792702000,62223
37087,2021,3085188000,62504
37087,2022,3186417000,62609
37089,2020,5637970000,116541
37089,2021,6244711000,116988
37089,2022,6524513000,118106
37091,2020,837188000,21470
37091,2021,890759000,21172
37091,2022,866917000,20875
37093,2020,1963320000,52240
37093,2021,2208929000,53235
37093,2022,2214985000,53787
37095,2020,205185000,4551
37095,2021,231116000,4625
37095,2022,222363000,4576
37097,2020,10656351000,187683
37097,2021,11858045000,192227
37097,2022,12623086000,195897
37099,2020,1697516000,42231
37099,2021,1872598000,42520
37099,2022,1927392000,42955
37101,2020,9788439000,217787
37101,2021,11010981000,227313
37101,2022,11661913000,234778
37103,2020,388796000,9147
37103,2021,463477000,9217
37103,2022,448582000,9233
37105,2020,2843649000,63428
37105,2021,3165900000,64097
37105,2022,3249066000,65476
37107,2020,2461502000,55050
37107,2021,2728498000,54693
37107,2022,2788441000,54633
37109,2020,4523605000,87206
37109,2021,5038218000,89870
37109,2022,5420659000,93095
37111,2020,1789386000,44580
37111,2021,1946886000,44586
37111,2022,1968385000,44753
37113,2020,1629288000,37092
37113,2021,1769755000,37488
37113,2022,1838864000,38065
37115,2020,847107000,21228
37115,2021,937798000,21645
37115,2022,968602000,21768
37117,2020,841768000,21953
37117,2021,940029000,21742
37117,2022,915226000,21508
37119,2020,76551092000,1116788
37119,2021,83205782000,1125809
37119,2022,87554823000,1145392
37121,2020,600243000,14906
37121,2021,654713000,14982
37121,2022,663987000,15094
37123,2020,1079005000,25719
37123,2021,1184480000,25853
37123,2022,1211154000,25894
37125,2020,5752298000,100267
37125,2021,6299960000,102952
37125,2022,6636457000,105531
37127,2020,4435047000,95148
37127,2021,4752103000,95227
37127,2022,4857898000,95789
37129,2020,12249566000,226307
37129,2021,13775949000,229930
37129,2022,14316813000,234921
37131,2020,729397000,17435
37131,2021,813295000,17093
37131,2022,798911000,16779
37133,2020,9587104000,204937
37133,2021,10537886000,204660
37133,2022,10693469000,207298
37135,2020,10376950000,143583
37135,2021,11197670000,148610
37135,2022,11672141000,150477
37137,2020,600923000,12303
37137,2021,646779000,12347
37137,2022,647541000,12381
37139,2020,1743008000,40577
37139,2021,1918904000,40746
37139,2022,1933670000,40938
37141,2020,2738679000,60642
37141,2021,3128782000,63072
37141,2022,3279399000,65737
37143,2020,609223000,13016
37143,2021,693238000,13126
37143,2022,704815000,13210
37145,2020,1657601000,39187
37145,2021,1790826000,39172
37145,2022,1784355000,39386
37147,2020,8334899000,170378
37147,2021,9081502000,172273
37147,2022,9283701000,173542
37149,2020,1064416000,19383
37149,2021,1155471000,19691
37149,2022,1229020000,19986
37151,2020,6013708000,144418
37151,2021,6679473000,145109
37151,2022,6827173000,146043
37153,2020,1727996000,42916
37153,2021,1922077000,42842
37153,2022,1968174000,42778
37155,2020,4322765000,116305
37155,2021,4837177000,116229
37155,2022,4791409000,116663
37157,2020,3773382000,91188
37157,2021,4145772000,91260
37157,2022,4168590000,91957
37159,2020,6160508000,147148
37159,2021,6841314000,148012
37159,2022,7031826000,149645
37161,2020,2470990000,64479
37161,2021,2718166000,64618
37161,2022,2762542000,64963
37163,2020,2411300000,59078
37163,2021,2756486000,59080
37163,2022,2769698000,59120
37165,2020,1294008000,34141
37165,2021,1401347000,34175
37165,2022,1402824000,34162
37167,2020,2703532000,62638
37167,2021,2983331000,63108
37167,2022,3092949000,64153
37169,2020,1870097000,44565
37169,2021,2073228000,44641
37169,2022,2095695000,45175
37171,2020,3072145000,71372
37171,2021,3421653000,71196
37171,2022,3482893000,71403
37173,2020,625650000,14099
37173,2021,711944000,14149
37173,2022,719533000,13967
37175,2020,1597214000,33046
37175,2021,1763384000,33255
37175,2022,1848067000,33355
37177,2020,144444000,3239
37177,2021,159422000,3377
37177,2022,151691000,3365
37179,2020,13981105000,239443
37179,2021,15700480000,244260
37179,2022,16847280000,249070
37181,2020,1681570000,42535
37181,2021,1848698000,42103
37181,2022,1826935000,42138
37183,2020,74305486000,1130685
37183,2021,85044447000,1152357
37183,2022,89720755000,1175021
37185,2020,653059000,18598
37185,2021,726544000,18791
37185,2022,703634000,18713
37187,2020,457370000,10976
37187,2021,506710000,10909
37187,2022,491646000,10828
37189,2020,2333684000,54117
37189,2021,2551974000,54962
37189,2022,2668769000,55089
37191,2020,5181855000,117266
37191,2021,5741810000,116866
37191,2022,5790425000,117286
37193,2020,2714897000,65904
37193,2021,3010010000,65818
37193,2022,3124440000,65784
37195,2020,3516300000,78807
37195,2021,3801276000,78283
37195,2022,3826306000,78449
37197,2020,1555271000,37246
37197,2021,1739715000,37258
37197,2022,1777796000,37463
37199,2020,728832000,18490
37199,2021,784808000,18776
37199,2022,790173000,18811
38001,2020,131930000,2187
38001,2021,123237000,2152
38001,2022,124339000,2115
38003,2020,664946000,10847
38003,2021,721857000,10812
38003,2022,815092000,10758
38005,2020,296702000,5931
38005,2021,327939000,5778
38005,2022,395554000,5770
38007,2020,81017000,933
38007,2021,83404000,961
38007,2022,84554000,1018
38009,2020,443032000,6384
38009,2021,460482000,6437
38009,2022,573071000,6376
38011,2020,213201000,2984
38011,2021,218337000,2902
38011,2022,217220000,2894
38013,2020,177174000,2208
38013,2021,157804000,2173
38013,2022,221204000,2155
38015,2020,6186570000,98594
38015,2021,6879360000,98967
38015,2022,7096858000,99280
38017,2020,11432233000,184874
38017,2021,12703772000,189293
38017,2022,13315423000,192734
38019,2020,342421000,3694
38019,2021,327747000,3664
38019,2022,487648000,3597
38021,2020,334200000,4971
38021,2021,381149000,4905
38021,2022,457639000,4923
38023,2020,140188000,2212
38023,2021,136894000,2191
38023,2022,161398000,2187
38025,2020,321329000,4100
38025,2021,365540000,4025
38025,2022,368231000,4015
38027,2020,159816000,2320
38027,2021,169975000,2322
38027,2022,209005000,2314
38029,2020,212325000,3293
38029,2021,248268000,3262
38029,2022,305467000,3250
38031,2020,248445000,3388
38031,2021,260971000,3362
38031,2022,309021000,3378
38033,2020,88197000,1720
38033,2021,96504000,1757
38033,2022,99324000,1744
38035,2020,4019425000,73126
38035,2021,4267106000,72512
38035,2022,4426160000,72413
38037,2020,129310000,2289
38037,2021,139373000,2311
38037,2022,144179000,2243
38039,2020,155956000,2297
38039,2021,170008000,2284
38039,2022,211522000,2252
38041,2020,156227000,2467
38041,2021,141181000,2422
38041,2022,162206000,2406
38043,2020,159462000,2387
38043,2021,180604000,2361
38043,2022,199964000,2393
38045,2020,278373000,4101
38045,2021,309656000,4095
38045,2022,388582000,4098
38047,2020,114418000,1890
38047,2021,129869000,1882
38047,2022,158414000,1855
38049,2020,355729000,5311
38049,2021,389332000,5239
38049,2022,406535000,5189
38051,2020,176646000,2511
38051,2021,206481000,2506
38051,2022,222600000,2475
38053,2020,974764000,14776
38053,2021,1012515000,13851
38053,2022,1057642000,13908
38055,2020,641985000,9756
38055,2021,771101000,9794
38055,2022,797638000,9824
38057,2020,519015000,8348
38057,2021,554859000,8330
38057,2022,551872000,8333
38059,2020,1881582000,33313
38059,2021,2026897000,33560
38059,2022,2050212000,33710
38061,2020,702832000,9807
38061,2021,701726000,9593
38061,2022,753165000,9290
38063,2020,206245000,2993
38063,2021,212751000,3044
38063,2022,276327000,2995
38065,2020,101191000,1869
38065,2021,118313000,1873
38065,2022,116638000,1856
38067,2020,494496000,6823
38067,2021,535553000,6775
38067,2022,594729000,6763
38069,2020,225938000,3968
38069,2021,267857000,3943
38069,2022,294138000,3942
38071,2020,649607000,11573
38071,2021,699531000,11598
38071,2022,786567000,11515
38073,2020,331581000,5690
38073,2021,377402000,5667
38073,2022,420065000,5640
38075,2020,183226000,2273
38075,2021,174511000,2262
38075,2022,252060000,2220
38077,2020,860227000,16527
38077,2021,1034547000,16570
38077,2022,1093485000,16580
38079,2020,596114000,12195
38079,2021,641247000,12086
38079,2022,680134000,11933
38081,2020,254635000,3836
38081,2021,314793000,3819
38081,2022,353334000,3795
38083,2020,76265000,1267
38083,2021,100870000,1270
38083,2022,128545000,1295
38085,2020,143977000,3882
38085,2021,140374000,3759
38085,2022,143932000,3711
38087,2020,45365000,695
38087,2021,47103000,686
38087,2022,38396000,672
38089,2020,2085709000,33828
38089,2021,2088885000,33059
38089,2022,2199686000,32803
38091,2020,154948000,1787
38091,2021,154593000,1798
38091,2022,206596000,1788
38093,2020,1255147000,21556
38093,2021,1334012000,21591
38093,2022,1459905000,21487
38095,2020,181273000,2147
38095,2021,160597000,2133
38095,2022,246752000,2064
38097,2020,527305000,7988
38097,2021,532037000,7990
38097,2022,599808000,7958
38099,2020,651576000,10524
38099,2021,697328000,10479
38099,2022,792840000,10438
38101,2020,4020486000,69923
38101,2021,4165787000,69437
38101,2022,4309665000,68870
38103,2020,294441000,3971
38103,2021,318640000,3905
38103,2022,429990000,3930
38105,2020,2542220000,41184
38105,2021,2481024000,38487
38105,2022,2633163000,38109
39001,2020,1095850000,27440
39001,2021,1211290000,27513
39001,2022,1190867000,27420
39003,2020,4794131000,102107
39003,2021,5079044000,101792
39003,2022,5075440000,101115
39005,2020,2321859000,52468
39005,2021,2473069000,52340
39005,2022,2458688000,52181
39007,2020,4214069000,97516
39007,2021,4512580000,97452
39007,2022,4493330000,97014
39009,2020,2382865000,62371
39009,2021,2508138000,59086
39009,2022,2469196000,58979
39011,2020,2350485000,46461
39011,2021,2559198000,46240
39011,2022,2566504000,45948
39013,2020,2887265000,66283
39013,2021,3055039000,65895
39013,2022,3056506000,65509
39015,2020,1861100000,43671
39015,2021,2021604000,43690
39015,2022,2002548000,43680
39017,2020,20257902000,390872
39017,2021,21365261000,387791
39017,2022,21711666000,388420
39019,2020,1181990000,26697
39019,2021,1268206000,26671
39019,2022,1263488000,26659
39021,2020,1782767000,38734
39021,2021,1910395000,38782
39021,2022,1891827000,38709
39023,2020,6025189000,135879
39023,2021,6426844000,135747
39023,2022,6357462000,134831
39025,2020,12710836000,208738
39025,2021,13003627000,209867
39025,2022,13174314000,210805
39027,2020,1997071000,42023
39027,2021,2109472000,42100
39027,2022,2097560000,41964
39029,2020,4295362000,101634
39029,2021,4562398000,101250
39029,2022,4542014000,100511
39031,2020,1441267000,36578
39031,2021,1560589000,36614
39031,2022,1544735000,36571
39033,2020,1801004000,42003
39033,2021,1983398000,41797
39033,2022,1933745000,41522
39035,2020,72024560000,1262523
39035,2021,77733984000,1247808
39035,2022,78423857000,1236041
39037,2020,2467742000,51897
39037,2021,2695417000,51645
39037,2022,2714186000,51529
39039,2020,1693397000,38254
39039,2021,1818818000,38216
39039,2022,1806642000,38187
39041,2020,17218278000,215139
39041,2021,18817305000,221186
39041,2022,20111071000,226296
39043,2020,4028405000,75475
39043,2021,4255598000,74918
39043,2022,4384754000,74501
39045,2020,8218055000,159443
39045,2021,8809068000,161182
39045,2022,8961909000,162898
39047,2020,1293148000,28971
39047,2021,1379346000,28929
39047,2022,1355784000,28839
39049,2020,71982043000,1324357
39049,2021,78251092000,1317560
39049,2022,78612180000,1321820
39051,2020,2131208000,42643
39051,2021,2248473000,42473
39051,2022,2226964000,42171
39053,2020,1299843000,29241
39053,2021,1342948000,29220
39053,2022,1339414000,29068
39055,2020,6873723000,95347
39055,2021,7630061000,95649
39055,2022,7947659000,95469
39057,2020,9305351000,168119
39057,2021,10034233000,167628
39057,2022,10277994000,168456
39059,2020,1758828000,38415
39059,2021,1842134000,38263
39059,2022,1816727000,38098
39061,2020,52328248000,830320
39061,2021,57557999000,827501
39061,2022,59210201000,825037
39063,2020,4176944000,74930
39063,2021,4219472000,74775
39063,2022,4249202000,74861
39065,2020,1139821000,30724
39065,2021,1230961000,30446
39065,2022,1214741000,30416
39067,2020,623511000,14486
39067,2021,663899000,14476
39067,2022,663810000,14378
39069,2020,1354535000,27663
39069,2021,1450252000,27555
39069,2022,1441308000,27512
39071,2020,1771315000,43359
39071,2021,1933219000,43423
39071,2022,1910725000,43391
39073,2020,1215367000,28039
39073,2021,1282857000,28126
39073,2022,1266757000,27858
39075,2020,2188622000,44226
39075,2021,2404549000,44374
39075,2022,2491731000,44390
39077,2020,2650223000,58485
39077,2021,2807298000,58431
39077,2022,2773239000,58218
39079,2020,1312993000,32669
39079,2021,1362368000,32518
39079,2022,1338777000,32586
39081,2020,2804020000,65171
39081,2021,2980427000,65111
39081,2022,2926399000,64330
39083,2020,3042123000,62783
39083,2021,3197411000,62547
39083,2022,3229101000,63183
39085,2020,12797156000,232508
39085,2021,13663774000,232223
39085,2022,13852306000,231842
39087,2020,2551325000,58136
39087,2021,2695407000,57400
39087,2022,2688149000,56653
39089,2020,9213827000,178769
39089,2021,9943215000,179962
39089,2022,10095424000,181359
39091,2020,2114659000,46106
39091,2021,2255587000,46129
39091,2022,2237863000,46040
39093,2020,15970295000,313495
39093,2021,17180773000,314165
39093,2022,17534249000,316268
39095,2020,21643519000,430834
39095,2021,22879384000,429360
39095,2022,22794670000,426643
39097,2020,2094999000,43853
39097,2021,2255814000,44404
39097,2022,2276925000,43540
39099,2020,10828243000,228005
39099,2021,11600455000,226443
39099,2022,11680076000,225636
39101,2020,2627719000,65399
39101,2021,2792235000,65311
39101,2022,2739661000,64642
39103,2020,11022620000,182636
39103,2021,11735723000,183338
39103,2022,12057138000,183512
39105,2020,899448000,22149
39105,2021,943701000,22085
39105,2022,924049000,21969
39107,2020,2287250000,42526
39107,2021,2531078000,42369
39107,2022,2618443000,42348
39109,2020,5652921000,108950
39109,2021,6085345000,109386
39109,2022,6182462000,110247
39111,2020,558121000,13349
39111,2021,578141000,13324
39111,2022,558112000,13234
39113,2020,27570546000,537093
39113,2021,29260783000,536169
39113,2022,29424781000,533892
39115,2020,551299000,13756
39115,2021,593865000,13689
39115,2022,589167000,13668
39117,2020,1594547000,34973
39117,2021,1710785000,35197
39117,2022,1685611000,35339
39119,2020,3990885000,86450
39119,2021,4257333000,86574
39119,2022,4236058000,86113
39121,2020,431879000,14086
39121,2021,457563000,14312
39121,2022,446154000,14335
39123,2020,2319546000,40287
39123,2021,2484614000,40156
39123,2022,2497808000,39978
39125,2020,857389000,18805
39125,2021,917122000,18886
39125,2022,912049000,18757
39127,2020,1525336000,35448
39127,2021,1642305000,35454
39127,2022,1630068000,35480
39129,2020,2737951000,58646
39129,2021,2992515000,58770
39129,2022,3054876000,60023
39131,2020,1169502000,27069
39131,2021,1243386000,27059
39131,2022,1251581000,27005
39133,2020,7902744000,161833
39133,2021,8506535000,158978
39133,2022,8640290000,161745
39135,2020,1830985000,41001
39135,2021,2000606000,40894
39135,2022,1974746000,40596
39137,2020,1872421000,34395
39137,2021,2023822000,34353
39137,2022,2043210000,34334
39139,2020,5334007000,124962
39139,2021,5665390000,125327
39139,2022,5639149000,125319
39141,2020,3211565000,77064
39141,2021,3465394000,76540
39141,2022,3425160000,76606
39143,2020,2673767000,58865
39143,2021,2872650000,58763
39143,2022,2848683000,58667
39145,2020,3221394000,73844
39145,2021,3355544000,73012
39145,2022,3343941000,72194
39147,2020,2447582000,55051
39147,2021,2633731000,54954
39147,2022,2598442000,54632
39149,2020,2358722000,48138
39149,2021,2500754000,48030
39149,2022,2476737000,47671
39151,2020,18344095000,374486
39151,2021,19814175000,373659
39151,2022,19970074000,372657
39153,2020,30427426000,539792
39153,2021,32802654000,537247
39153,2022,33335804000,535882
39155,2020,8704390000,201672
39155,2021,9222182000,201444
39155,2022,9142177000,200643
39157,2020,4286626000,93183
39157,2021,4687955000,92608
39157,2022,4769605000,91937
39159,2020,3927410000,63089
39159,2021,4354531000,65110
39159,2022,4649293000,66898
39161,2020,1324041000,28919
39161,2021,1437587000,28776
39161,2022,1425864000,28769
39163,2020,502894000,12804
39163,2021,519118000,12707
39163,2022,509340000,12565
39165,2020,16113399000,243201
39165,2021,17396442000,246822
39165,2022,18381641000,249778
39167,2020,2785849000,59644
39167,2021,2993436000,59459
39167,2022,3004906000,58901
39169,2020,5718570000,116906
39169,2021,6169368000,116129
39169,2022,6197937000,116559
39171,2020,1665352000,37077
39171,2021,1792734000,36743
39171,2022,1795917000,36652
39173,2020,6771671000,132248
39173,2021,7209158000,130331
